Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°£,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,ÀüÀÏ´ëºñ,°Å·¡·®,°Å·¡´ë±Ý,´©ÀûÃ¼°á¸Åµµ¼ö·®,´©ÀûÃ¼°á¸Å¼ö¼ö·®,»óÀåÁÖ½Ä¼ö,½Ã°¡ÃÑ¾×,¿Ü±¹ÀÎÁÖ¹®ÇÑµµ¼ö·®,¿Ü±¹ÀÎÁÖ¹®°¡´É¼ö·®,¿Ü±¹ÀÎÇöº¸À¯¼ö·®,¿Ü±¹ÀÎÇöº¸À¯ºñÀ²,¼öÁ¤ÁÖ°¡ÀÏÀÚ,¼öÁ¤ÁÖ°¡ºñÀ²,±â°ü¼ø¸Å¼ö·®,±â°ü´©Àû¼ø¸Å¼ö·®,µî¶ôÁÖ¼±,µî¶ôºñÀ²,¿¹Å¹±Ý,ÁÖ½ÄÈ¸ÀüÀ²
A108860,¼¿¹Ù½ºAI,20230621,1109,18060,18080,18030,18030,0,5674,102437000,262903,154180,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1108,18050,18070,18040,18060,0,6757,122015000,259743,151666,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1107,17950,18050,17950,18050,0,18302,329387000,255308,149344,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1106,17960,17970,17940,17960,0,2173,39012000,254202,132148,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1105,17910,17970,17900,17960,0,3107,55720000,253607,130570,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1104,17880,17910,17880,17910,0,1216,21762000,253191,127879,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1103,17890,17890,17880,17880,0,526,9410000,252833,127021,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1102,17920,17920,17890,17890,0,2354,42152000,252769,126559,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1101,17850,17930,17850,17920,0,6051,108285000,251471,125503,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1100,17830,17850,17810,17850,0,2287,40784000,249818,121105,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1059,17800,17830,17800,17810,0,195,3473000,249541,119095,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1058,17760,17840,17760,17800,0,1298,23138000,249453,118988,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1057,17860,17860,17760,17830,0,2291,40857000,248753,118390,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1056,17750,17860,17750,17860,0,8095,144138000,247367,117485,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1055,17710,17740,17710,17740,0,1755,31124000,246585,110172,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1054,17710,17720,17710,17710,0,855,15142000,246448,108554,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1053,17690,17720,17690,17710,0,1382,24474000,245893,108254,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1052,17700,17720,17700,17710,0,876,15511000,245272,107493,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1051,17680,17710,17680,17710,0,1776,31426000,244602,107287,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1050,17670,17670,17660,17670,0,388,6855000,244386,105727,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1049,17650,17680,17650,17670,0,1351,23861000,244181,105544,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1048,17650,17660,17640,17650,0,891,15724000,244084,104290,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1047,17640,17650,17640,17640,0,483,8521000,243562,103921,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1046,17640,17650,17640,17640,0,541,9544000,243102,103898,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1045,17640,17640,17640,17640,0,684,12065000,242914,103545,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1044,17630,17650,17630,17630,0,907,15999000,242615,103160,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1043,17630,17640,17620,17640,0,423,7457000,242390,102478,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1042,17620,17630,17620,17630,0,346,6098000,242333,102112,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1041,17610,17620,17610,17620,0,434,7643000,242153,101946,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
