,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2106,085910,KR7085910008,네오티스,KOSDAQ,중견기업부,4310,2,-25,-0.58,4335,4360,4290,39863,172279130,59601774580,13828718,KSQ
2107,008830,KR7008830002,대동기어,KOSDAQ,우량기업부,6630,3,0,0.0,6590,6660,6580,14214,94113580,59587257600,8987520,KSQ
2108,200780,KR7200780005,비씨월드제약,KOSDAQ,투자주의환기종목(소속부없음),6700,1,60,0.9,6610,6700,6610,7379,49106030,59578972800,8892384,KSQ
2109,210120,KR7210120002,빅텐츠,KONEX,일반기업부,22450,2,-50,-0.22,23950,23950,22150,344,7645800,59559850000,2653000,KNX
2110,318410,KR7318410008,비비씨,KOSDAQ,중견기업부,10710,1,150,1.42,10570,10710,10540,3098,32922640,59496652530,5555243,KSQ
2111,331520,KR7331520007,밸로프,KOSDAQ,중견기업부,1194,1,23,1.96,1182,1201,1172,85210,101123475,59442179580,49784070,KSQ
2112,328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,1730,1,20,1.17,1710,1863,1710,5578358,9965215245,59274605940,34262778,KSQ
2113,040610,KR7040610008,SG&G,KOSDAQ,중견기업부,1737,1,16,0.93,1728,1737,1722,30368,52450501,59209459452,34087196,KSQ
2114,053950,KR7053950002,경남제약,KOSDAQ,중견기업부,1668,1,8,0.48,1662,1684,1655,99111,165381102,59109576528,35437396,KSQ
2115,169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,3220,1,10,0.31,3210,3250,3210,10849,35039445,58755075960,18246918,KSQ
2116,049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,703,1,19,2.78,684,734,683,900889,639297045,58475579368,83180056,KSQ
2117,317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,8400,2,-80,-0.94,8500,8540,8200,171392,1424927080,58474046400,6961196,KSQ
2118,000040,KR7000040006,KR모터스,KOSPI,,608,2,-4,-0.65,616,619,602,339405,206873673,58452186720,96138465,STK
2119,051630,KR7051630002,진양화학,KOSPI,,3685,1,100,2.79,3590,3695,3530,415979,1520113590,58223000000,15800000,STK
2120,080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,5810,1,60,1.04,5800,5820,5730,22757,131783680,58100000000,10000000,KSQ
2121,222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,5440,2,-20,-0.37,5450,5460,5340,5016,27082580,58086307200,10677630,KSQ
2122,010280,KR7010280006,쌍용정보통신,KOSDAQ,중견기업부,891,1,19,2.18,876,896,875,248476,220919342,58025293326,65123786,KSQ
2123,153460,KR7153460001,네이블,KOSDAQ,벤처기업부,8880,2,-120,-1.33,8870,9110,8860,5359,47915490,57986524320,6530014,KSQ
2124,003560,KR7003560000,IHQ,KOSPI,,239,0,0,0.0,0,0,0,0,0,57908659872,242295648,STK
2125,114450,KR7114450000,KPX생명과학,KOSDAQ,중견기업부,3860,2,-40,-1.03,3875,3910,3820,102002,392955675,57900000000,15000000,KSQ
2126,001275,KR7001271006,부국증권우,KOSPI,,19190,1,230,1.21,19010,19190,19010,497,9534060,57570000000,3000000,STK
2127,006805,KR7006801005,미래에셋증권우,KOSPI,,4090,2,-10,-0.24,4110,4130,4060,9714,39587140,57569817500,14075750,STK
2128,065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,647,2,-7,-1.07,654,657,621,193166,124299619,57563951673,88970559,KSQ
2129,036690,KR7036690006,코맥스,KOSDAQ,중견기업부,3610,1,35,0.98,3585,3750,3580,73922,268270395,57416826180,15904938,KSQ
2130,005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,5740,2,-10,-0.17,5750,5820,5700,80183,462133660,57400000000,10000000,KSQ
2131,064090,KR7064090004,웨스트라이즈,KOSDAQ,관리종목(소속부없음),1879,2,-46,-2.39,1903,1932,1875,103729,195595073,57399013681,30547639,KSQ
2132,118000,KR7118000009,더메디팜,KOSPI,,618,1,1,0.16,628,628,612,643881,397645123,57380951448,92849436,STK
2133,046070,KR7046070009,코다코,KOSDAQ,관리종목(소속부없음),1345,1,10,0.75,1330,1362,1305,48069,63776553,57304541415,42605607,KSQ
2134,062860,KR7062860002,티엘아이,KOSDAQ,관리종목(소속부없음),5800,0,0,0.0,0,0,0,0,0,57261776000,9872720,KSQ
2135,244460,KR7244460002,올리패스,KOSDAQ,기술성장기업부,1902,2,-58,-2.96,1960,2055,1898,756497,1480776275,57217012002,30082551,KSQ
2136,021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,374,2,-9,-2.35,383,387,367,1091371,409180838,56916968592,152184408,KSQ
2137,290380,KR7290380005,대유,KOSDAQ,관리종목(소속부없음),2300,0,0,0.0,0,0,0,0,0,56841307600,24713612,KSQ
2138,017000,KR7017000001,신원종합개발,KOSDAQ,중견기업부,4860,1,115,2.42,4770,4905,4755,124511,604092045,56706611220,11668027,KSQ
2139,048770,KR7048770002,TPC,KOSDAQ,벤처기업부,3585,1,10,0.28,3545,3635,3545,18908,67793275,56277297735,15697991,KSQ
2140,046310,KR7046310009,백금T&A,KOSDAQ,중견기업부,3425,2,-10,-0.29,3435,3485,3400,77734,266745440,56233845425,16418641,KSQ
2141,113810,KR7113810006,디젠스,KOSDAQ,중견기업부,1720,1,100,6.17,1634,1795,1569,8444735,14599388436,56120247720,32628051,KSQ
2142,317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,5800,1,80,1.4,5680,5830,5680,21218,122653690,56028000000,9660000,KSQ
2143,37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,26450,1,650,2.52,25800,26500,25400,7925,205494550,55861103950,2111951,STK
2144,279600,KR7279600001,미디어젠,KOSDAQ,기술성장기업부,11910,2,-160,-1.33,12070,12200,11500,19387,233125440,55795741710,4684781,KSQ
2145,085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1879,2,-1,-0.05,1865,1895,1850,349111,650297987,55779559951,29685769,KSQ
2146,005110,KR7005110002,한창,KOSPI,,700,2,-6,-0.85,703,707,697,570506,400437941,55576967600,79395668,STK
2147,286750,KR7286750005,나노브릭,KOSDAQ,기술성장기업부,2710,2,-60,-2.17,2740,2850,2695,566965,1564576945,55458927790,20464549,KSQ
2148,115480,KR7115480006,씨유메디칼,KOSDAQ,벤처기업부,1150,1,28,2.5,1134,1153,1125,82912,94324519,55458241700,48224558,KSQ
2149,072130,KR7072130008,유엔젤,KOSPI,,4200,1,90,2.19,4050,4250,4025,580418,2424744595,55420906800,13195454,STK
2150,059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,7830,1,100,1.29,7730,7870,7730,13760,107161930,55364833800,7070860,KSQ
2151,053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,9200,2,-20,-0.22,9220,9300,9080,16003,147093210,55200000000,6000000,KSQ
2152,095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,2830,1,80,2.91,2800,2860,2760,93971,265334385,55197743490,19504503,KSQ
2153,012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,1833,1,14,0.77,1845,1845,1814,107994,197013653,55186427946,30107162,KSQ
2154,127710,KR7127710002,아시아경제,KOSDAQ,중견기업부,1581,2,-4,-0.25,1573,1583,1570,18414,29018740,55183353642,34904082,KSQ
2155,037760,KR7037760006,쎄니트,KOSDAQ,우량기업부,1631,1,27,1.68,1609,1809,1599,1108488,1884398847,55181494151,33832921,KSQ
2156,023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,6280,1,80,1.29,6260,6380,6230,12219,76949580,55055629600,8766820,KSQ
2157,054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,4230,1,175,4.32,4085,4235,4080,264697,1109683865,54990000000,13000000,KSQ
2158,045060,KR7045060001,오공,KOSDAQ,우량기업부,3245,2,-20,-0.61,3250,3270,3200,48809,157512750,54976705630,16941974,KSQ
2159,419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,2390,1,90,3.91,2325,2395,2300,220488,517749520,54952101290,22992511,KSQ
2160,010640,KR7010640001,진양폴리,KOSPI,,5490,2,-10,-0.18,5530,5640,5450,31974,176232750,54900000000,10000000,STK
2161,023150,KR7023150006,MH에탄올,KOSPI,,7440,1,10,0.13,7470,7470,7360,5381,40022390,54896233440,7378526,STK
2162,091090,KR7091090001,세원이앤씨,KOSPI,,254,0,0,0.0,0,0,0,0,0,54838924358,215901277,STK
2163,203450,KR7203450002,유니온커뮤니티,KOSDAQ,벤처기업부,3720,1,10,0.27,3695,3820,3615,116799,435354960,54605906040,14679007,KSQ
2164,203690,KR7203690003,프로스테믹스,KOSDAQ,벤처기업부,5920,1,360,6.47,5560,6190,5500,634870,3734925570,54351632480,9181019,KSQ
2165,332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,4090,1,65,1.61,4025,4110,4010,60221,245422085,54289539340,13273726,KSQ
2166,010770,KR7010770006,평화홀딩스,KOSPI,,3710,1,15,0.41,3725,3795,3700,57622,216279595,54260478860,14625466,STK
2167,181340,KR7181340001,이즈미디어,KOSDAQ,관리종목(소속부없음),2705,0,0,0.0,0,0,0,0,0,54259503030,20058966,KSQ
2168,006570,KR7006570006,대림통상,KOSPI,,3560,1,5,0.14,3530,3595,3530,38183,136092655,54201000000,15225000,STK
2169,012280,KR7012280004,영화금속,KOSPI,,1015,1,3,0.3,1012,1025,1005,105295,106764906,54195422575,53394505,STK
2170,019540,KR7019540004,일지테크,KOSDAQ,중견기업부,4005,2,-45,-1.11,4095,4100,3800,284624,1114889465,54121567500,13513500,KSQ
2171,263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,3485,3,0,0.0,3485,3520,3450,68618,239146835,54109517940,15526404,KSQ
2172,001020,KR7001020007,페이퍼코리아,KOSPI,,1137,1,44,4.03,1090,1168,1090,475877,541184860,54083462970,47566810,STK
2173,007610,KR7007610009,선도전기,KOSPI,,3000,0,0,0.0,0,0,0,0,0,54000000000,18000000,STK
2174,221980,KR7221980006,케이디켐,KOSDAQ,우량기업부,13380,1,10,0.07,13500,13550,13370,2195,29398110,53985624000,4034800,KSQ
2175,008370,KR7008370009,원풍,KOSDAQ,우량기업부,4485,1,40,0.9,4445,4485,4430,12260,54942020,53820000000,12000000,KSQ
2176,032960,KR7032960007,동일기연,KOSDAQ,중견기업부,14120,1,200,1.44,13920,14150,13680,76137,1063200390,53747624680,3806489,KSQ
2177,147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,4965,1,390,8.52,4550,4995,4550,296669,1434985140,53720634690,10819866,KSQ
2178,021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,3285,1,25,0.77,3265,3315,3265,24972,82120320,53711599455,16350563,KSQ
2179,005820,KR7005820006,원림,KOSPI,,23350,1,200,0.86,23450,23450,22950,2935,68092400,53657599500,2297970,STK
2180,089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,289,1,4,1.4,288,295,285,806163,233908254,53655776414,185660126,KSQ
2181,032750,KR7032750002,삼진,KOSDAQ,우량기업부,6650,1,50,0.76,6660,6750,6550,41850,276689790,53624708900,8063866,KSQ
2182,226340,KR7226340008,본느,KOSDAQ,중견기업부,1735,1,7,0.41,1758,1758,1720,49250,85549987,53263799060,30699596,KSQ
2183,123750,KR7123750002,알톤스포츠,KOSDAQ,중견기업부,4175,1,40,0.97,4200,4260,4135,63791,267822585,53215789975,12746297,KSQ
2184,159910,KR7159910009,스킨앤스킨,KOSDAQ,투자주의환기종목(소속부없음),150,3,0,0.0,151,152,150,947336,142904878,53122612350,354150749,KSQ
2185,038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,5200,1,50,0.97,5150,5200,5020,31587,161310990,53095978000,10210765,KSQ
2186,094860,KR7094860004,네오리진,KOSDAQ,벤처기업부,508,2,-2,-0.39,518,518,502,157971,79914708,53065565700,104459775,KSQ
2187,336040,KR7336040001,타스컴,KONEX,일반기업부,12990,1,270,2.12,13230,13300,12600,1424,18458630,53052887670,4084133,KNX
2188,052670,KR7052670007,제일바이오,KOSDAQ,중견기업부,1820,2,-30,-1.62,1850,1850,1812,268417,489566108,53014896480,29129064,KSQ
2189,114630,KR7114630007,폴라리스우노,KOSDAQ,우량기업부,827,2,-2,-0.24,834,840,826,260508,216738082,52696375494,63719922,KSQ
2190,052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,2950,1,10,0.34,2945,2990,2925,32606,95987875,52695419300,17862854,KSQ
2191,434190,KR7434190005,탈로스,KONEX,일반기업부,7150,1,260,3.77,6990,7150,6970,4986,35101570,52691453100,7369434,KNX
2192,019770,KR7019770007,서연탑메탈,KOSDAQ,우량기업부,4515,1,140,3.2,4360,4570,4330,108227,483318575,52599750000,11650000,KSQ
2193,053590,KR7053590006,한국테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),334,0,0,0.0,0,0,0,0,0,52484809098,157140147,KSQ
2194,347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,5130,2,-60,-1.16,5150,5270,4920,23024,118378810,52469383500,10227950,KSQ
2195,198080,KR7198080004,엔피디,KOSDAQ,중견기업부,2430,1,20,0.83,2415,2460,2375,103669,250810450,52330499550,21535185,KSQ
2196,045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,8050,1,130,1.64,7920,8050,7820,23636,187367600,52325000000,6500000,KSQ
2197,187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,5150,1,40,0.78,5050,5290,5050,81615,419111920,52240801750,10143845,KSQ
2198,223310,KR7223310004,커머스마이너,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,52224831720,15730371,KSQ
2199,017510,KR7017510009,세명전기,KOSDAQ,중견기업부,3425,1,130,3.95,3325,3440,3305,34187,115868780,52217550000,15246000,KSQ
2200,308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,7880,1,250,3.28,7700,7950,7690,104723,822082260,52202896040,6624733,KSQ
2201,031310,KR7031310006,아이즈비전,KOSDAQ,벤처기업부,2985,1,50,1.7,2935,3000,2920,154776,459762870,52183549110,17481926,KSQ
2202,131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,6990,1,70,1.01,6990,7040,6950,14485,101276890,52106885100,7454490,KSQ
2203,005305,KR7005301007,롯데칠성우,KOSPI,,67200,1,200,0.3,67100,67300,66500,656,43780800,52100832000,775310,STK
2204,066910,KR7066910001,손오공,KOSDAQ,중견기업부,1915,2,-4,-0.21,1920,1943,1905,59736,114825859,52051988425,27181195,KSQ
2205,051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,417,1,2,0.48,415,419,410,64224,26730328,51884161650,124422450,KSQ
2206,232830,KR7232830000,시큐센,KONEX,일반기업부,5430,1,190,3.63,5400,5580,5240,40491,218840240,51634043760,9509032,KNX
2207,001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,2120,1,20,0.95,2080,2130,2065,137821,290494785,51468384800,24277540,KSQ
2208,352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,4725,2,-75,-1.56,4805,4810,4635,142195,667882550,51350024250,10867730,KSQ
2209,353190,KR7353190002,휴럼,KOSDAQ,중견기업부,1330,1,47,3.66,1304,1338,1295,250255,329233360,51311426600,38580020,KSQ
2210,000950,KR7000950006,전방,KOSPI,,30450,2,-450,-1.46,30600,30800,30000,1615,49114750,51156000000,1680000,STK
2211,391060,KR7391060001,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),10020,2,-20,-0.2,10040,10040,10000,12702,127331960,51102000000,5100000,KSQ
2212,900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),1065,1,7,0.66,1060,1085,1050,712023,763396907,51091700820,47973428,KSQ
2213,154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,3260,1,170,5.5,3150,3845,3090,26380559,91832596590,51088405400,15671290,KSQ
2214,130500,KR7130500002,GH신소재,KOSDAQ,중견기업부,3510,1,45,1.3,3495,3560,3450,44471,156450940,51053132520,14545052,KSQ
2215,246960,KR7246960009,이노테라피,KOSDAQ,기술성장기업부,8050,2,-70,-0.86,8080,8090,8020,2516,20210850,50995107800,6334796,KSQ
2216,072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,7110,1,10,0.14,7170,7170,7060,16381,116251340,50982688710,7170561,KSQ
2217,104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,1627,1,20,1.24,1610,1636,1610,116527,189425590,50927184187,31301281,KSQ
2218,008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,1250,1,81,6.93,1169,1262,1148,877360,1074941638,50867098750,40693679,KSQ
2219,009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,1122,2,-12,-1.06,1134,1134,1111,340586,382026219,50776739442,45255561,KSQ
2220,311960,KR7311960009,에이아이더뉴트리진,KONEX,일반기업부,16560,2,-110,-0.66,16160,17460,16160,301,4965320,50717715840,3062664,KNX
2221,006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1450,1,20,1.4,1432,1454,1425,123604,178013063,50598102350,34895243,KSQ
2222,018680,KR7018680009,서울제약,KOSDAQ,중견기업부,4330,1,5,0.12,4345,4380,4315,14556,63201500,50484851270,11659319,KSQ
2223,001810,KR7001810001,무림SP,KOSDAQ,중견기업부,2280,1,15,0.66,2270,2285,2245,46716,105894220,50473500000,22137500,KSQ
2224,007120,KR7007120009,미래아이앤지,KOSPI,,1803,1,4,0.22,1817,1821,1782,193086,347872768,50274101952,27883584,STK
2225,060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,2550,1,15,0.59,2535,2630,2495,547935,1388305280,50235000000,19700000,KSQ
2226,036000,KR7036000008,예림당,KOSDAQ,중견기업부,2180,1,130,6.34,2050,2180,2050,74390,158756565,50214723860,23034277,KSQ
2227,200580,KR7200580009,메디쎄이,KONEX,일반기업부,13470,2,-10,-0.07,13460,13470,13200,2076,27464270,50190284130,3726079,KNX
2228,145270,KR7145270005,케이탑리츠,KOSPI,,1040,1,4,0.39,1035,1048,1030,65634,67886317,49983204960,48060774,STK
2229,052300,KR7052300001,초록뱀컴퍼니,KOSDAQ,중견기업부,420,1,12,2.94,413,432,409,558061,235435760,49833600600,118651430,KSQ
2230,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,801,1,21,2.69,774,805,774,89024,70815322,49745352861,62104061,KSQ
2231,187220,KR7187220009,디티앤씨,KOSDAQ,벤처기업부,4250,3,0,0.0,4220,4300,4180,32533,138081090,49716589250,11698021,KSQ
2232,099520,KR7099520009,ITX-AI,KOSDAQ,관리종목(소속부없음),1284,0,0,0.0,0,0,0,0,0,49626429228,38649867,KSQ
2233,046970,KR7046970000,우리로,KOSDAQ,벤처기업부,1538,1,27,1.79,1523,1571,1517,686019,1062827933,49292337092,32049634,KSQ
2234,003925,KR7003921004,남양유업우,KOSPI,,295500,2,-1000,-0.34,297500,297500,295500,159,47093000,49248621000,166662,STK
2235,162120,KR7162120000,루켄테크놀러지스,KONEX,일반기업부,4475,3,0,0.0,4470,4475,4420,886,3956810,49179963600,10989936,KNX
2236,296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,9530,2,-200,-2.06,9730,9820,9530,113110,1092310620,49000972800,5141760,KSQ
2237,014910,KR7014910004,성문전자,KOSPI,,2180,2,-10,-0.46,2195,2225,2170,539727,1183104390,48964947300,22460985,STK
2238,025880,KR7025880006,케이씨피드,KOSDAQ,중견기업부,2920,1,20,0.69,2925,2945,2875,204226,595726925,48810305360,16715858,KSQ
2239,184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,900,1,2,0.22,898,912,894,134244,121140032,48768501600,54187224,KSQ
2240,060240,KR7060240009,룽투코리아,KOSDAQ,중견기업부,1915,1,3,0.16,1928,1944,1909,100301,192584503,48697078860,25429284,KSQ
2241,131760,KR7131760001,파인텍,KOSDAQ,중견기업부,1139,3,0,0.0,1149,1154,1130,122831,139999113,48597683386,42666974,KSQ
2242,019570,KR7019570001,리더스 기술투자,KOSDAQ,중견기업부,921,2,-12,-1.29,933,941,907,433470,399301298,48324906840,52470040,KSQ
2243,032980,KR7032980005,바이온,KOSDAQ,중견기업부,1296,1,18,1.41,1278,1318,1266,151473,194756550,48222309312,37208572,KSQ
2244,035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,3295,1,10,0.3,3310,3330,3265,161082,531505870,48032335300,14577340,KSQ
2245,054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,766,1,1,0.13,777,784,760,328897,253924210,47908025324,62543114,KSQ
2246,054180,KR7054180005,메디콕스,KOSDAQ,중견기업부,1609,1,97,6.42,1645,1745,1560,2148362,3514214565,47815008589,29717221,KSQ
2247,354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,6810,1,520,8.27,6810,6810,6810,1,6810,47794262070,7018247,KNX
2248,012600,KR7012600003,청호ICT,KOSPI,,2490,0,0,0.0,0,0,0,0,0,47713347630,19161987,STK
2249,092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1902,2,-30,-1.55,1938,1969,1850,289058,554055846,47708849334,25083517,KSQ
2250,093240,KR7093240000,형지엘리트,KOSPI,,1530,1,26,1.73,1504,1538,1504,181050,275478388,47666840940,31154798,STK
2251,026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,2885,1,50,1.76,2860,2885,2805,19653,56217800,47613434150,16503790,KSQ
2252,129890,KR7129890000,앱코,KOSDAQ,벤처기업부,4685,2,-20,-0.43,4760,4835,4600,71360,335710610,47452875170,10128682,KSQ
2253,058450,KR7058450008,엔터파트너즈,KOSDAQ,중견기업부,959,1,61,6.79,898,1069,885,2544146,2492219398,47305444592,49327888,KSQ
2254,900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),162,3,0,0.0,163,164,161,2416734,392129902,47292992100,291932050,KSQ
2255,356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,9940,2,-10,-0.1,9950,10050,9750,7741,77051530,47279908200,4756530,KSQ
2256,091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,4035,1,25,0.62,4010,4085,4000,23263,93962590,47224514235,11703721,KSQ
2257,045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,4735,2,-65,-1.35,4750,4920,4675,303456,1454006570,47158630240,9959584,KSQ
2258,246250,KR7246250005,에스엘에스바이오,KONEX,일반기업부,6860,2,-200,-2.83,7200,7200,6860,811,5603880,47098036580,6865603,KNX
2259,123840,KR7123840001,한일진공,KOSDAQ,중견기업부,465,1,12,2.65,452,468,450,322539,147659754,47085479175,101259095,KSQ
2260,900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),875,1,10,1.16,875,888,866,186283,163363623,47025972000,53743968,KSQ
2261,152550,KR7152550000,한국ANKOR유전,KOSPI,,671,2,-19,-2.75,690,690,660,7957096,5354747795,46983420000,70020000,STK
2262,000215,KR7000211003,DL우,KOSPI,,27850,1,100,0.36,27800,28100,27300,1560,42880800,46958302750,1686115,STK
2263,138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,2680,1,5,0.19,2675,2700,2650,69152,184674415,46908586720,17503204,KSQ
2264,346010,KR7346010002,타이드,KONEX,일반기업부,9620,1,1240,14.8,9620,9620,9620,1,9620,46753796440,4860062,KNX
2265,290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,4865,2,-45,-0.92,4910,4910,4770,128939,621861960,46741324280,9607672,KSQ
2266,190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,7300,1,10,0.14,7290,7350,7170,12156,88165330,46632400000,6388000,KSQ
2267,900280,KYG1990V1041,골든센츄리,KOSDAQ,외국기업(소속부없음),227,1,2,0.89,226,234,221,5759193,1313286634,46626773376,205404288,KSQ
2268,258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,1855,1,9,0.49,1890,1945,1848,824476,1568540759,46358831820,24991284,KSQ
2269,197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,4810,2,-65,-1.33,4965,4965,4710,84830,404389205,46083907740,9580854,KSQ
2270,131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,1047,1,3,0.29,1044,1049,1042,73289,76585909,46068000000,44000000,KSQ
2271,030350,KR7030350003,드래곤플라이,KOSDAQ,중견기업부,678,1,5,0.74,678,687,672,174984,118833205,45906228078,67708301,KSQ
2272,024070,KR7024070005,WISCOM,KOSPI,,2995,1,10,0.34,3090,3090,2980,8257,24889835,45902681810,15326438,STK
2273,002690,KR7002690006,동일제강,KOSPI,,2260,1,5,0.22,2275,2275,2240,51137,115208760,45878813600,20300360,STK
2274,214870,KR7214870008,뉴지랩파마,KOSDAQ,투자주의환기종목(소속부없음),1383,0,0,0.0,0,0,0,0,0,45813404598,33126106,KSQ
2275,448740,KR7448740001,삼성스팩8호,KOSDAQ,SPAC(소속부없음),9820,2,-20,-0.2,9850,9850,9810,12842,126086750,45800480000,4664000,KSQ
2276,080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,6270,2,-20,-0.32,6350,6450,6070,23111,144750290,45771000000,7300000,KSQ
2277,119500,KR7119500007,포메탈,KOSDAQ,중견기업부,3860,1,15,0.39,3860,3895,3830,46699,180805610,45730315520,11847232,KSQ
2278,900300,HK0000312568,오가닉티코스메틱,KOSDAQ,투자주의환기종목(소속부없음),186,2,-5,-2.62,191,193,185,2860205,536228087,45619007466,245263481,KSQ
2279,065150,KR7065150005,DSEN,KOSDAQ,중견기업부,364,2,-1,-0.27,361,368,361,102908,37565537,45602795420,125282405,KSQ
2280,176590,KR7176590008,코나솔,KONEX,일반기업부,7800,1,100,1.3,7910,8300,7610,33031,253701020,45421997400,5823333,KNX
2281,139050,KR7139050009,시티랩스,KOSDAQ,벤처기업부,426,0,0,0.0,0,0,0,0,0,45366446556,106494006,KSQ
2282,002290,KR7002290005,삼일기업공사,KOSDAQ,중견기업부,3650,2,-15,-0.41,3685,3720,3645,64087,234849415,45260000000,12400000,KSQ
2283,031510,KR7031510001,오스템,KOSDAQ,중견기업부,1616,1,26,1.64,1590,1617,1590,24642,39499231,45248000000,28000000,KSQ
2284,252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,1089,1,12,1.11,1088,1089,1077,79064,85659296,45178678710,41486390,KSQ
2285,012210,KR7012210001,삼미금속,KONEX,일반기업부,1429,2,-10,-0.69,1301,1429,1301,2,2730,45156235665,31599885,KNX
2286,039310,KR7039310008,세중,KOSDAQ,투자주의환기종목(소속부없음),2490,1,20,0.81,2470,2505,2435,11186,27658280,45122950830,18121667,KSQ
2287,010400,KR7010400000,우진아이엔에스,KOSPI,,5920,1,60,1.02,5890,5950,5800,20251,118834760,45122240000,7622000,STK
2288,227100,KR7227100005,에이치앤비디자인,KOSDAQ,중견기업부,3545,2,-40,-1.12,3585,3670,3450,127538,449598720,44973862290,12686562,KSQ
2289,018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,1556,1,1,0.06,1571,1572,1549,100646,156871286,44951739908,28889293,KSQ
2290,036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,11800,1,320,2.79,11480,12000,11480,64623,756563980,44840000000,3800000,KSQ
2291,080720,KR7080720006,한국유니온제약,KOSDAQ,벤처기업부,5670,2,-20,-0.35,5670,5690,5550,18576,104025010,44814137760,7903728,KSQ
2292,075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2695,1,140,5.48,2590,2845,2590,2026216,5540615045,44797152400,16622320,KSQ
2293,020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1163,1,13,1.13,1150,1175,1149,320927,372257375,44692828145,38428915,KSQ
2294,067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,3635,1,30,0.83,3610,3635,3580,25030,90432420,44688690000,12294000,KSQ
